close,open,high,low,volume,high_low_ratio,close_open_ratio,sma_5,sma_10,sma_20,close_sma5_ratio,close_sma10_ratio,close_sma20_ratio,rsi_14,rsi_7,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,bb_position,volume_sma_10,volume_ratio,atr_14,volatility_10,momentum_5,momentum_10,roc_5,roc_10,stoch_k,stoch_d,williams_r,cci,price_trend_pct,volume_trend,recent_volatility,gap_pct,ticker,event_type,target_return,event_date
2.62,2.35,2.65,2.35,197141.0,1.127659574468085,1.1148936170212767,2.3600000000000003,2.3534999999999995,,1.1101694915254237,1.1132356065434463,,,81.23260437375747,,,,2.6216868357407335,2.3600000000000003,2.098313164259267,0.9967769954190501,490413.5,0.4019893416474057,,0.10598873105717951,0.3200000000000003,0.45999999999999996,13.913043478260878,21.2962962962963,48.5794655414908,33.315662303004,,,21.296296296296294,0.9731801711966985,5.6513488491887305,2.6200873362445436,ABOS,moon,20.61,2024-07-11 00:00:00+00:00
2.87,2.95,2.96,2.8,106175.0,1.0571428571428572,0.9728813559322034,2.9850000000000003,2.7235000000000005,,0.9614740368509213,1.053791077657426,,,67.38170347003155,,,,3.2080694958975453,2.9850000000000003,2.7619305041024553,0.242232797144036,148680.9,0.7141132452117253,,0.331445068349694,0.050000000000000266,0.56,1.7730496453900901,24.242424242424242,51.87760354722831,73.50573880021396,,,24.242424242424242,1.403169107152297,6.130160291103393,0.6825938566552906,ABOS,moon,26.83,2024-07-19 00:00:00+00:00
3.3,3.23,3.7,3.23,588560.0,1.1455108359133128,1.021671826625387,3.126,3.0840000000000005,,1.055662188099808,1.0700389105058363,,,73.79153649531384,,,,3.367528466231202,3.126,2.8844715337687976,0.8602059887910667,1282164.7,0.45903619090433545,,0.10490207073477825,0.22999999999999998,0.2799999999999998,7.491856677524433,9.27152317880795,45.97782495871667,39.23955464697835,,,9.271523178807941,0.3453447462488294,3.0958813385657225,1.89274447949527,ABSI,moon,21.21,2024-07-08 00:00:00+00:00
4.98,4.87,5.02,4.77,118089.0,1.0524109014675052,1.02258726899384,4.7700000000000005,4.785000000000001,,1.0440251572327044,1.0407523510971786,,,48.17041053446942,,,,5.122136337233154,4.7700000000000005,4.417863662766847,0.7981799629797318,147888.1,0.7985023811922662,,0.17186881301995693,0.28000000000000025,-0.17999999999999972,5.957446808510647,-3.488372093023251,81.73797732131743,56.960037656933174,,,-3.48837209302325,0.40625086005229116,3.9554082752335753,0.4123711340206281,ACB,moon,22.89,2024-07-08 00:00:00+00:00
5.54,5.56,5.65,5.1,207177.0,1.107843137254902,0.9964028776978417,5.888,5.906000000000001,,0.9408967391304348,0.9380291229258381,,,25.19458962338218,,,,6.313845042239573,5.888,5.4621549577604265,0.09140066751766857,269113.0,0.7698513263944886,,0.17939404176901297,-0.45999999999999996,-0.7599999999999998,-7.666666666666666,-12.063492063492065,31.16883116883116,43.15622366081081,,,-12.063492063492061,0.4938959413552655,3.384455096964637,-4.957264957264958,ACB,moon,26.71,2024-08-05 00:00:00+00:00
5.84,6.0,6.0,5.66,207083.0,1.0600706713780919,0.9733333333333333,5.88,5.881,,0.9931972789115646,0.9930283965312021,,,45.32474096537781,,,,6.307644712348944,5.88,5.452355287651056,0.4532322055611419,261578.7,0.791666141012246,,0.16795832816505443,-0.040000000000000036,-0.25,-0.6802721088435382,-4.105090311986858,38.45926800472256,38.732884666996426,,,-4.105090311986864,0.7332292352687075,3.8743841211911616,8.303249097472923,ACB,moon,20.21,2024-08-06 00:00:00+00:00
1.27,1.21,1.28,1.21,100548.0,1.0578512396694215,1.0495867768595042,1.2,1.1889999999999996,,1.0583333333333333,1.0681244743481921,,,80.45602605863192,,,,1.2779743547584594,1.2,1.1220256452415405,0.9488655290373257,49957.3,2.012678827718872,,0.032812599206199236,0.09000000000000008,0.1100000000000001,7.6271186440677985,9.482758620689658,78.38827838827838,57.478632478632484,,,9.482758620689664,1.8389787109517888,1.9844998024888312,0.0,ACRS,moon,21.26,2024-10-22 00:00:00+00:00
1.72,1.62,1.87,1.59,226146.0,1.1761006289308176,1.0617283950617282,1.4839999999999998,1.342,,1.1590296495956875,1.2816691505216093,,,95.89951275074353,,,,1.8445773148715836,1.4839999999999998,1.123422685128416,0.8272529777477118,158278.7,1.4287835318334052,,0.2032404159281975,0.44999999999999996,0.54,35.43307086614173,45.76271186440679,74.70500149745433,78.44868168557899,,,45.76271186440678,7.743930418107729,6.0020522553093985,0.6211180124223608,ACRS,moon,22.09,2024-10-29 00:00:00+00:00
14.83,15.66,15.805,14.79,720879.0,1.0686274509803921,0.9469987228607918,15.453999999999999,16.368000000000002,,0.959622104309564,0.9060361681329422,,,13.065174655980686,,,,16.56601438839623,15.453999999999999,14.34198561160377,0.21942809080917325,446042.9,1.616165171556368,,1.0663728762075269,-2.5200000000000014,-2.869999999999999,-14.524495677233439,-16.21468926553672,8.956916099773247,12.850854655365945,,,-16.21468926553672,2.2404941724941727,2.512236831575453,3.777335984095429,ACVA,moon,21.65,2024-08-07 00:00:00+00:00
2.55,2.69,2.69,2.535,114647.0,1.0611439842209072,0.9479553903345724,2.656,2.88,,0.960090361445783,0.8854166666666666,,,16.018776587941893,,,,2.7690309692075847,2.656,2.5429690307924155,0.031101959298746283,92788.9,1.2355680474711954,,0.27034956794655496,-0.25,-1.105,-8.92857142857143,-30.23255813953488,6.420416566401919,6.657741516969845,,,-30.232558139534888,1.6539998557310827,6.948264779748422,-0.18552875695732443,ADCT,moon,23.92,2024-06-25 00:00:00+00:00
2.69,2.59,2.755,2.465,120777.0,1.1176470588235294,1.0386100386100388,2.6540000000000004,2.839,,1.0135644310474754,0.9475167312433955,,,36.263473053892206,,,,2.7641635148313877,2.6540000000000004,2.543836485168613,0.6633934794795718,93585.2,1.2905566264751265,,0.26429991381845824,-0.010000000000000231,-0.41000000000000014,-0.37037037037037646,-13.22580645161291,22.23322444817533,12.458839008765258,,,-13.225806451612906,1.0705852110553655,6.035306276177919,1.5686274509803935,ADCT,moon,37.92,2024-06-26 00:00:00+00:00
2.8,2.7,2.89,2.645,112495.0,1.0926275992438563,1.037037037037037,2.6759999999999997,2.8035,,1.046337817638266,0.9987515605493132,,,40.60326355694742,,,,2.8379135571840775,2.6759999999999997,2.514086442815922,0.8829203747868558,90846.0,1.23830438324197,,0.23985006890879873,0.10999999999999988,-0.355,4.089219330855021,-11.251980982567355,44.61479021316745,24.42281040924824,,,-11.251980982567353,0.8041848063079485,6.205495820211639,0.3717472118959194,ADCT,moon,32.5,2024-06-27 00:00:00+00:00
11.23,11.09,11.4,10.12,1417064.0,1.1264822134387353,1.012623985572588,11.922999999999998,12.5725,,0.9418770443680283,0.8932193278981906,,,6.782233270098782,,,,12.747611423641525,11.922999999999998,11.098388576358472,0.07980208609063749,1127336.4,1.2570019028925175,,0.8416625412440149,-1.08,-2.5700000000000003,-8.773354995938265,-18.623188405797098,28.53422330007289,23.74883665421333,,,-18.6231884057971,1.0938026566548749,2.382083642140819,-5.132591958939262,ADMA,moon,32.5,2024-08-05 00:00:00+00:00
11.86,11.35,12.0,11.22,884048.0,1.06951871657754,1.0449339207048458,11.874999999999998,12.378499999999999,,0.9987368421052633,0.958112856969746,,,28.775332667461388,,,,12.680530880848197,11.874999999999998,11.0694691191518,0.49068936998156776,1123669.0,0.7867512586001749,,0.7453636323596982,-0.2400000000000002,-1.9400000000000013,-1.983471074380172,-14.057971014492765,43.673762722399175,31.264374939108833,,,-14.057971014492763,0.9601682158132422,3.3662609991161205,1.068566340160278,ADMA,moon,25.46,2024-08-06 00:00:00+00:00
11.8,12.05,12.17,11.42,866365.0,1.0656742556917689,0.979253112033195,11.767,12.2005,,1.0028044531316394,0.9671734764968649,,,28.436735281416432,,,,12.425592438462463,11.767,11.108407561537536,0.5250534306748513,1143973.7,0.7573294735709396,,0.6301959571787515,-0.5399999999999991,-1.7799999999999994,-4.376012965964337,-13.107511045655373,61.88524590163936,44.697743974703805,,,-13.10751104565537,1.306108080890312,3.378741631439263,1.602023608768982,ADMA,moon,26.1,2024-08-07 00:00:00+00:00
4.01,4.11,4.17,3.985,254535.0,1.0464240903387705,0.9756690997566909,4.389999999999999,4.469,,0.9134396355353077,0.8972924591631236,,,31.958117566721693,,,,4.96619441163556,4.389999999999999,3.8138055883644375,0.17025018611222995,341842.8,0.7445966391569458,,0.2483478742946409,-0.6000000000000005,-0.3799999999999999,-13.015184381778756,-8.656036446469251,5.868838763575606,23.454719419631704,,,-8.656036446469246,1.0266819941916747,4.026956961110613,-1.4388489208633,ADPT,moon,21.7,2024-09-25 00:00:00+00:00
0.6678,0.548,0.78,0.548,207557.0,1.4233576642335766,1.2186131386861312,0.5639,0.5381499999999999,,1.184252527043802,1.2409179596766702,,,84.92558124922968,,,,0.67022839695961,0.5639,0.45757160304038996,0.988580675393176,24673.9,8.412006208990066,,0.05177513882163904,0.1077999999999999,0.18779999999999997,19.24999999999999,39.124999999999986,56.97012802275956,66.03350915245424,,,39.12499999999999,70.95965811965812,9.485006514264752,4.460541364849426,AEI,moon,33.87,2024-05-24 00:00:00+00:00
17.61,17.2,17.73,16.77,853718.0,1.0572450805008946,1.0238372093023256,17.322000000000003,18.094,,1.01662625562868,0.97325080137062,,,33.268261327587936,,,,17.789743519463304,17.322000000000003,16.8542564805367,0.8078610264129944,145964.2,5.848817723798026,,1.0210256281471743,-1.4100000000000001,-2.8100000000000023,-7.413249211356465,-13.761018609206666,33.570674324737716,22.83691903067009,,,-13.76101860920667,16.937504959923814,4.640062971778116,0.11641443538998589,AEYE,moon,20.73,2024-06-28 00:00:00+00:00
31.88,31.94,32.58,31.06,2466340.0,1.0489375402446877,0.9981214777708202,30.583999999999996,29.283000000000005,,1.0423750980905049,1.0886862684834202,,,89.55151682675697,,,,32.75311410488282,30.583999999999996,28.414885895117173,0.7987394708933521,1860799.5,1.3254195306909744,,1.9088743046914094,1.6600000000000001,6.73,5.493050959629375,26.75944333996023,78.88124842122996,71.85692486455139,,,26.759443339960242,2.0137924952887345,3.2836574570175885,0.31407035175879844,AFRM,moon,29.89,2024-08-26 00:00:00+00:00
32.49,31.85,32.665,31.4,2275013.0,1.0402866242038218,1.020094191522763,31.233999999999998,29.895999999999997,,1.040212588845489,1.086767460529837,,,88.78474963309897,,,,33.34971642712364,31.233999999999998,29.118283572876358,0.7968261681712141,1922584.3,1.183309881392457,,1.8492472943215459,3.2500000000000036,6.130000000000003,11.114911080711366,23.254931714719284,90.21465416323785,80.94549548208249,,,23.25493171471928,1.3728343285068174,3.178010577868484,-0.09410288582182429,AFRM,moon,27.45,2024-08-27 00:00:00+00:00
36.36,32.57,37.38,30.465,4990012.0,1.2269817823732152,1.116364752840037,32.552,30.876000000000005,,1.1169820594740723,1.1776136805285657,,,93.12876744344575,,,,36.654904337173996,32.552,28.449095662826004,0.9640615143641004,2315435.7,2.155107135991727,,2.399718502009955,6.59,9.8,22.13637890493785,36.8975903614458,88.533632805197,85.87651179655491,,,36.897590361445786,4.7009151218372525,4.367125624882561,0.24622960911049027,AFRM,moon,20.93,2024-08-28 00:00:00+00:00
4.61,4.74,4.775,4.605,597567.0,1.0369163952225842,0.9725738396624473,4.941,5.295,,0.933009512244485,0.8706326723323892,,,5.595513836401367,,,,5.528346575711456,4.941,4.353653424288543,0.2182242872540312,564345.7,1.0588669320949908,,0.43951362006452227,-0.9749999999999996,-1.1749999999999998,-17.457475380483434,-20.311149524632665,8.616333580064177,13.670039012854579,,,-20.31114952463267,2.5527342164732216,3.064332605829984,1.9354838709677389,AG,moon,25.6,2024-09-09 00:00:00+00:00
4.79,4.63,4.795,4.6,544599.0,1.0423913043478261,1.0345572354211663,4.842999999999999,5.197000000000001,,0.9890563700185837,0.9216855878391378,,,22.224071916097905,,,,5.3255598408488005,4.842999999999999,4.360440159151198,0.4450845309601661,597435.1,0.9115617746597079,,0.43100786277952935,-0.4900000000000002,-0.9799999999999995,-9.280303030303038,-16.984402079722692,10.50793650793655,11.390900811165666,,,-16.984402079722695,2.548368077489998,3.594532448572562,0.43383947939261547,AG,moon,20.88,2024-09-10 00:00:00+00:00
6.34,6.54,6.59,6.255,667526.0,1.0535571542765787,0.9694189602446482,6.501999999999998,6.428,,0.9750845893571212,0.9863098942128189,,,43.35771733419551,,,,6.673300904843184,6.501999999999998,6.330699095156812,0.027147856725280924,604906.0,1.1035202163641955,,0.14116971661404165,-0.2599999999999998,-0.03000000000000025,-3.9393939393939315,-0.47095761381475976,46.78147752717347,63.74414885992354,,,-0.47095761381476053,1.8036612221186452,2.341630521178311,0.46082949308756144,AG,moon,25.24,2024-10-17 00:00:00+00:00
11.12,10.7,11.2,10.55,102049.0,1.0616113744075828,1.0392523364485982,10.792000000000003,10.951000000000002,,1.030392883617494,1.0154323806045107,,,38.93573063822657,,,,11.198034481293996,10.792000000000003,10.38596551870601,0.9039065831979235,137517.3,0.7420811781499492,,0.41866056258819784,0.41999999999999993,-1.3500000000000014,3.9252336448598157,-10.825982357658393,61.748604551309505,47.20961693819308,,,-10.825982357658392,0.3174843667361478,5.143754718498366,0.0,AGEN,moon,24.91,2024-05-21 00:00:00+00:00
11.91,11.11,12.35,10.99,384768.0,1.1237488626023657,1.072007200720072,11.018000000000004,10.987000000000002,,1.0809584316572878,1.0840083735323562,,,59.26725890847966,,,,11.997991836700512,11.018000000000004,10.038008163299496,0.955105831801228,156787.2,2.4540778839088904,,0.48595953192284114,1.1300000000000008,0.35999999999999943,10.482374768089064,3.116883116883118,68.99709709335967,58.00025825426229,,,3.1168831168831117,2.003280071224404,5.192293908258332,-0.08992805755395492,AGEN,moon,28.04,2024-05-22 00:00:00+00:00
12.43,12.23,13.13,11.53,169861.0,1.1387684301821337,1.0163532297628781,11.404,11.058000000000002,,1.0899684321290775,1.1240730692711158,,,62.484191356255145,,,,12.724884552108922,11.404,10.083115447891078,0.8883761068906023,156823.9,1.0831320991251971,,0.6342064157494612,1.9299999999999997,0.7099999999999991,18.380952380952387,6.058020477815695,78.38526396772914,69.71032187079945,,,6.058020477815691,1.0021652683870816,5.335417151271383,2.6868178001679284,AGEN,moon,22.69,2024-05-23 00:00:00+00:00
14.12,14.15,14.43,13.71,110454.0,1.0525164113785557,0.9978798586572437,14.636,14.544000000000006,,0.9647444657010112,0.9708470847084704,,,28.176291793313062,,,,15.460291210677367,14.636,13.811708789322632,0.18700382018147868,172212.5,0.6413820135007622,,0.8860925459566865,0.5499999999999989,-2.8000000000000025,4.053058216654382,-16.548463356974008,56.57691038393934,67.52510548667738,,,-16.548463356974008,1.435903435903436,5.257547830899063,-1.0489510489510514,AGEN,moon,20.18,2024-06-27 00:00:00+00:00
31.5,32.84,33.17,30.97,234430.0,1.0710364869228286,0.9591961023142508,32.93999999999999,33.69,,0.9562841530054648,0.9349955476402494,,,34.64575730309451,,,,34.572715529417955,32.93999999999999,31.307284470582022,0.05901687279433094,242875.7,0.9652262453592516,,1.0918078789074779,-2.8400000000000034,-1.5,-8.270238788584749,-4.545454545454541,14.480703875774,19.33102324760403,,,-4.545454545454546,1.0931226947808206,2.416709719960482,0.45885591924137564,AGIO,moon,23.21,2024-05-24 00:00:00+00:00
37.53,37.98,38.5,37.41,303226.0,1.029136594493451,0.9881516587677727,35.544,34.757000000000005,,1.0558744091829846,1.079782489858158,,,59.74466975436368,,,,41.328082986956545,35.544,29.75991701304345,0.6716780347445354,332061.5,0.9131621702606294,,2.3595764685873415,4.090000000000003,2.3500000000000014,12.230861244019152,6.679931779420123,79.00383141762451,58.67891063682157,,,6.679931779420128,1.2595527974046796,8.081811315328547,2.1242269427265374,AGIO,moon,27.47,2024-05-30 00:00:00+00:00
36.34,37.69,38.3,36.14,436177.0,1.0597675705589373,0.9641814804988061,36.274,34.891000000000005,,1.0018194850306006,1.041529334212261,,,51.50039020569618,,,,41.305367209814804,36.274,31.2426327901852,0.5065588534137653,359962.7,1.2117283262960301,,2.4123683614056786,3.6500000000000057,1.3400000000000034,11.165494034873058,3.828571428571448,69.54022988505749,69.116205398232,,,3.828571428571438,2.7752807558934878,8.176961789936552,0.42632560618171217,AGIO,moon,31.65,2024-05-31 00:00:00+00:00
6.145,5.7,6.265,5.7,732125.0,1.0991228070175438,1.0780701754385964,5.915999999999999,6.055499999999999,,1.0387085868830293,1.0147799521096523,,,45.40425924218676,,,,6.287774124973828,5.915999999999999,5.544225875026169,0.807982703228904,447733.7,1.6351795721429947,,0.287077709185355,0.14999999999999947,-0.41000000000000014,2.5020850708924014,-6.254767353165525,38.4711232636761,26.38784775563629,,,-6.254767353165525,1.283038740453333,4.17931098167779,0.8849557522123862,AGL,moon,20.59,2024-07-11 00:00:00+00:00
9.28,9.47,9.49,9.22,235366.0,1.029284164859002,0.979936642027455,9.602,9.742,,0.9664653197250572,0.9525764730034899,,,32.10681111275678,,,,10.073491251244278,9.602,9.130508748755723,0.15853024934159982,315350.7,0.7463627003206271,,0.28611574969271075,-0.8300000000000001,-0.6100000000000012,-8.20969337289812,-6.167846309403446,13.701770711116476,17.671267343781487,,,-6.1678463094034495,0.7266513329525632,2.616973670942764,-1.0449320794148342,AHCO,moon,20.69,2024-06-04 00:00:00+00:00
24.2,24.31,24.56,23.57,390276.0,1.0420025456088247,0.995475113122172,24.782000000000004,25.611999999999995,,0.9765152126543457,0.9448695923785727,,,36.40808195268163,,,,26.452324519367014,24.782000000000004,23.111675480632993,0.3257823574844725,514930.2,0.7579201996697804,,1.0801316792152906,-2.3100000000000023,-1.2200000000000024,-8.713692946058105,-4.799370574350914,12.984784586124208,18.184795037093636,,,-4.799370574350914,0.6707421239239194,2.544045503487092,0.49607275733773226,AI,moon,21.53,2024-05-28 00:00:00+00:00
3.78,3.9,4.02,3.66,103414.0,1.0983606557377048,0.9692307692307692,3.9560000000000017,3.777,,0.9555106167846305,1.0007942811755361,,,39.61211877606391,,,,4.942517105781716,3.9560000000000017,2.9694828942182876,0.41079728928747766,921227.2,0.11225678095479595,,0.4342055324894472,0.3099999999999996,-0.48,8.9337175792507,-11.267605633802813,43.600562587904356,47.446587636461054,,,-11.267605633802818,3.11572414208671,16.326287609058138,-2.500000000000002,AISP,moon,22.22,2024-06-14 00:00:00+00:00
3.95,3.67,4.13,3.59,161385.0,1.15041782729805,1.0762942779291553,4.121999999999999,3.779000000000001,,0.9582726831635131,1.0452500661550672,,,49.74373993264021,,,,4.6732748860596045,4.121999999999999,3.5707251139403935,0.34399797238232827,928666.6,0.1737814195105111,,0.4350338428725339,0.8300000000000001,0.020000000000000018,26.602564102564095,0.5089058524172962,37.27206284278862,45.007237075116116,,,0.5089058524173032,1.8551919164051454,16.157084251580063,-2.9100529100529067,AISP,moon,31.39,2024-06-17 00:00:00+00:00
2.77,3.17,3.68,2.7,1551558.0,1.362962962962963,0.8738170347003155,2.925,3.0284999999999997,,0.9470085470085471,0.9146442133069177,,,21.639731966890025,,,,3.1954071004984943,2.925,2.6545928995015053,0.21339509999135028,212237.0,7.310497227156434,,0.18300045537284,-0.22999999999999998,-1.0899999999999999,-7.666666666666666,-28.238341968911918,48.178936617798406,37.703696261331025,,,-28.23834196891191,23.23735210423843,6.664659151340429,1.2779552715654963,AISP,moon,28.88,2024-08-15 00:00:00+00:00
0.8567,0.935,0.94,0.8519,430114.0,1.1034158938842586,0.9162566844919786,0.9240799999999997,1.0170400000000002,,0.9270842351311578,0.8423464170534097,,,21.357971467332174,,,,1.0252307706347425,0.9240799999999997,0.8229292293652567,0.16693283908182036,380601.1,1.1300913213335433,,0.11045610691833913,-0.20330000000000004,-0.23330000000000006,-19.179245283018876,-21.403669724770648,4.515937807640013,3.5934721023388487,,,-21.403669724770648,1.4521213921815548,4.293990313329144,3.4635387849950323,AKBA,moon,22.56,2024-06-25 00:00:00+00:00
0.948,0.95,0.9949,0.9228,325965.0,1.078131772865193,0.9978947368421053,0.9560400000000001,0.94798,,0.9915903100288689,1.0000210974915082,,,55.054807267396946,,,,0.9933316290874956,0.9560400000000001,0.9187483709125046,0.3922010086883533,2311393.7,0.14102530434343571,,0.05453353300696938,-0.10200000000000009,0.03799999999999992,-9.714285714285719,4.175824175824161,11.508926245724156,25.086876288790464,,,4.175824175824167,0.3742865114933224,5.090056752380966,1.5282676071390382,AKBA,moon,35.02,2024-07-08 00:00:00+00:00
0.9772,0.95,1.0,0.93,282076.0,1.075268817204301,1.0286315789473683,0.9534800000000001,0.95533,,1.0248772916054871,1.0228926130237719,,,61.12132535518715,,,,0.9817646672244718,0.9534800000000001,0.9251953327755285,0.9193084509666338,2301710.4,0.12255060410727606,,0.05282888624817129,-0.012800000000000034,0.07350000000000001,-1.2929292929293013,8.13323005422153,15.432319618366131,15.88437129029858,,,8.133230054221535,0.744442597035172,5.129528732164736,0.2109704641350213,AKBA,moon,30.99,2024-07-09 00:00:00+00:00
1.03,0.9611,1.08,0.9508,217938.0,1.1358855700462769,1.0716886900426594,0.9674800000000001,0.97266,,1.0646214908835323,1.058951740587667,,,74.34567377832089,,,,1.0357900461132867,0.9674800000000001,0.8991699538867135,0.9576193660908646,2280492.8,0.0955661863962035,,0.04467470574422774,0.07000000000000006,0.1733,7.291666666666674,20.228784872183958,35.92744453415373,20.956230132748008,,,20.228784872183965,0.5066982241917259,4.814254100278375,-1.6475644699140406,AKBA,moon,24.27,2024-07-10 00:00:00+00:00
1.15,1.2,1.23,1.11,269189.0,1.108108108108108,0.9583333333333333,1.168,1.255,,0.9845890410958904,0.9163346613545816,,,24.149583239468313,,,,1.2493879597974948,1.168,1.086612040202505,0.3894185328838158,417312.5,0.6450537666616744,,0.10405660852525299,-0.1200000000000001,-0.31000000000000005,-9.4488188976378,-21.232876712328775,27.664399092970484,24.62679516250942,,,-21.23287671232877,1.4498249582592773,4.927942257822095,1.6949152542372898,AKBA,moon,20.0,2024-08-09 00:00:00+00:00
