close,open,high,low,volume,high_low_ratio,close_open_ratio,sma_5,sma_10,sma_20,close_sma5_ratio,close_sma10_ratio,rsi_14,rsi_7,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,bb_position,volume_sma_10,volume_ratio,atr_14,volatility_10,momentum_5,momentum_10,roc_5,roc_10,stoch_k,stoch_d,williams_r,cci,price_trend_pct,volume_trend,recent_volatility,gap_pct,ticker,event_type,target_return,event_date,sma_20_isnan,rsi_14_isnan,rsi_7_isnan,macd_isnan,macd_signal_isnan,macd_histogram_isnan,bb_upper_isnan,bb_middle_isnan,bb_lower_isnan,stoch_k_isnan,stoch_d_isnan,williams_r_isnan,cci_isnan,atr_14_isnan,volume_ratio_isnan,close_sma20_ratio,short_ratio,short_percent_float,shares_short,shares_short_prior,short_interest_change,days_to_cover,squeeze_potential,put_call_ratio,options_stock_volume_ratio,unusual_call_activity,unusual_put_activity,gamma_exposure_proxy,intraday_spread,price_impact,liquidity_proxy,buying_pressure,selling_pressure,net_order_flow,momentum_sentiment,trend_strength,fear_greed_proxy
2.27,2.31,2.35,2.255,110637.0,1.042128603104213,0.9826839826839827,4.81424,6.55912,11.298655,0.47151783043637213,0.34608301113564016,45.48024114057028,30.75393358961604,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,40.63942548923208,11.511000000000001,-19.654557188082556,0.5,620123.1,0.17841135090758595,6.26369797251195,0.6854208633075789,-75.10964912280701,-75.3528773072747,-75.10964912280701,-75.3528773072747,5.185654122629731,28.337760515546066,-84.47762504297951,-38.54607330556171,-75.10964912280701,-0.8105498381821606,1.000784413443413,184.76331360946747,ABOS,moon,24.23,2024-07-09 00:00:00+00:00,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0.2009088692415159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04185022026431726,0.06955827067669185,110637.0,0.15789473684210625,0.8421052631578938,-0.6842105263157876,0.0,0.0,1.0
2.62,2.35,2.65,2.35,197141.0,1.127659574468085,1.1148936170212767,3.26824,5.88012,11.298655,0.8016547132401537,0.44556913804480186,45.48024114057028,32.95769784149994,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,40.63942548923208,11.511000000000001,-19.654557188082556,0.5,587662.6,0.3354663032835508,6.26369797251195,0.6854650570774972,-74.68599033816426,-72.15727948990435,-74.68599033816426,-72.15727948990435,11.839398123484719,13.766475705954093,-84.47762504297951,-38.54607330556171,-74.68599033816426,-0.8322796629275617,1.000783179878203,3.524229074889871,ABOS,moon,20.61,2024-07-11 00:00:00+00:00,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0.23188600767082454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11450381679389306,0.1541850220264318,488015.3435114501,0.9000000000000006,0.09999999999999941,0.8000000000000012,0.0,0.0,1.0
2.87,2.95,2.96,2.8,106175.0,1.0571428571428572,0.9728813559322034,1.9322400000000002,5.47012,11.298655,1.4853227342359125,0.5246685630296959,45.48024114057028,34.689785588665096,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,40.63942548923208,11.511000000000001,-19.654557188082556,0.5,574600.8,0.1847804597557121,6.26369797251195,0.6743238351314091,-69.94764397905759,-58.823529411764696,-69.94764397905759,-58.823529411764696,43.74568893141068,20.256913725841713,-84.47762504297951,-38.54607330556171,-69.94764397905759,-0.8865765617555502,0.994076584216476,12.595419847328246,ABOS,moon,26.83,2024-07-19 00:00:00+00:00,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0.2540125351203307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055749128919860676,0.09541984732824438,387705.2264808358,0.4375000000000014,0.5624999999999987,-0.12499999999999728,0.0,0.0,1.0
3.3,3.23,3.7,3.23,588560.0,1.1455108359133128,1.021671826625387,2.37424,5.11512,11.298655,1.3899184581171238,0.6451461549289166,45.48024114057028,37.908823530831945,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,40.63942548923208,11.511000000000001,-19.654557188082556,0.5,517004.4,1.138404237952327,6.26369797251195,0.6723934076277912,202.75229357798162,-51.82481751824817,202.75229357798162,-51.82481751824817,67.47365632226814,41.01958112572118,-74.45068983137456,-52.44452000368141,202.75229357798162,2.3335598903464057,0.8062976363287733,12.543554006968636,ABSI,moon,21.21,2024-07-08 00:00:00+00:00,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0.29207016233348126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14242424242424248,0.06955827067669185,588560.0,0.14893617021276556,0.8510638297872345,-0.702127659574469,0.0,0.0,1.0
4.99,4.51,4.99,4.51,330439.0,1.106430155210643,1.106430155210643,3.21,4.69712,5.905413333333333,1.5545171339563864,1.0623531014749463,39.49077578993505,49.35470254522049,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,40.63942548923208,11.511000000000001,-19.654557188082556,0.5,433297.7,0.7626142488178451,1.8449142857142855,0.6801452998564862,515.1380670611439,-45.58342420937841,515.1380670611439,-45.58342420937841,94.01340996168584,68.41091840512156,-57.17935615738375,-17.77565884176301,515.1380670611439,1.8454232325841728,0.7216086732548515,36.66666666666667,ABSI,rug,-29.66,2024-06-12 00:00:00+00:00,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.8449874239680656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09619238476953916,0.5121212121212122,129305.79502199663,1.0,0.0,1.0,0.0,0.0,1.0
4.37,5.0,5.195,4.335,740980.0,1.1983852364475203,0.874,3.63,4.22212,5.80945,1.2038567493112948,1.0350250585014162,38.21975551079615,45.74543713973058,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,40.63942548923208,11.511000000000001,-19.654557188082556,0.5,432113.7,1.714780160869697,1.7745632653061223,0.684419757231831,92.51101321585904,-52.08333333333333,92.51101321585904,-52.08333333333333,85.73621800698947,82.4077614303145,-63.515585079202864,-16.002587440761157,92.51101321585904,5.697397796397227,0.22861662228403914,0.20040080160320214,ABSI,rug,-20.82,2024-06-13 00:00:00+00:00,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.7522226716814845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19679633867276894,0.12424849699398799,1364689.6729903298,0.0406976744186048,0.9593023255813952,-0.9186046511627903,0.0,0.0,1.0
4.16,4.36,4.37,3.925,440618.0,1.113375796178344,0.9541284403669724,3.938,3.6031199999999997,5.7124235294117645,1.0563737938039615,1.154554941273119,37.77626117725438,44.460623254941275,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,40.63942548923208,11.511000000000001,-19.654557188082556,0.5,447812.7,0.983933684774907,1.6795944606413993,0.6873120984952771,58.778625954198475,-59.80676328502415,58.778625954198475,-59.80676328502415,75.92890871800141,85.22617889555892,-65.6617271333674,-23.145340441391728,58.778625954198475,1.2350398953033614,0.24652990205760064,-0.2288329519450752,ABSI,rug,-27.88,2024-06-14 00:00:00+00:00,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.7282373196912406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10697115384615391,0.048054919908466776,2204098.740842493,0.5280898876404498,0.47191011235955016,0.05617977528089968,0.0,0.0,1.0
4.57,4.31,4.6,4.22,250362.0,1.0900473933649288,1.0603248259860791,4.2780000000000005,3.1051200000000003,5.648955555555556,1.0682561944834035,1.4717627660122636,39.25822264464343,47.80006414215981,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,40.63942548923208,11.511000000000001,-19.654557188082556,0.5,374333.0,0.6688216107049071,1.5910519991670138,0.6836057231122004,59.23344947735192,-52.14659685863874,59.23344947735192,-52.14659685863874,65.3267034593076,75.66394339476616,-61.47164026571283,-11.340754947224193,59.23344947735192,1.3580127148575465,0.24646517874465818,3.605769230769218,ABSI,rug,-21.66,2024-07-31 00:00:00+00:00,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.8089991070128991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08315098468271331,0.09855769230769229,555855.216950419,0.921052631578949,0.07894736842105098,0.842105263157898,0.0,0.0,1.0
4.98,4.87,5.02,4.77,118089.0,1.0524109014675052,1.02258726899384,4.614,3.49412,5.613747368421052,1.0793237971391418,1.4252515654871614,40.77721067091167,51.22179143835164,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,40.63942548923208,11.511000000000001,-19.654557188082556,0.5,305759.8,0.38621493080516145,1.5095482849407984,0.5814131900579511,50.90909090909093,356.8807339449541,50.90909090909093,356.8807339449541,69.34973968347026,70.2017839535931,-57.28155339805825,10.590322824170656,50.90909090909093,-0.799359453581623,0.24596827565804874,6.56455142231947,ACB,moon,22.89,2024-07-08 00:00:00+00:00,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.8871079642831697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502008032128514,0.06955827067669185,118089.0,0.8400000000000034,0.1599999999999966,0.6800000000000068,0.0,0.0,1.0
5.54,5.56,5.65,5.1,207177.0,1.107843137254902,0.9964028776978417,4.724,3.967,5.61006,1.1727349703640981,1.396521300731031,42.878357468295455,55.83501471786082,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,11.537593742932216,5.61006,-0.31747374293221586,0.49409029091706674,299913.1,0.6907900988653047,1.4495805503021697,0.5571877575418042,11.022044088176353,582.9388560157792,11.022044088176353,582.9388560157792,81.62914625714932,72.10186313330907,-51.55850792028616,39.177895130971926,11.022044088176349,-0.3730249758654396,0.10589629186245442,11.64658634538151,ACB,moon,26.71,2024-08-05 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.9875117200172547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09927797833935031,0.11244979919678699,332562.3581743171,0.7999999999999997,0.20000000000000032,0.5999999999999994,0.0,0.0,1.0
5.84,6.0,6.0,5.66,207083.0,1.0600706713780919,0.9733333333333333,5.018,4.324,5.44156,1.1638102829812675,1.3506012950971322,44.02409870308303,58.299894806109045,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,11.13723802404595,5.44156,-0.2541180240459502,0.5349773985044336,309017.8,0.6701329179095832,1.3788962252805863,0.1663230290810957,33.638443935926766,157.26872246696036,33.638443935926766,157.26872246696036,89.66107039134512,80.21331877732159,-43.561030235162384,75.3515646451291,33.638443935926766,-0.7205282193851386,0.06484878106051735,8.303249097472923,ACB,moon,20.21,2024-08-06 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.0732216496739906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05821917808219176,0.05415162454873634,654817.2488584489,0.5294117647058817,0.47058823529411825,0.05882352941176344,0.0,0.0,1.0
1.27,1.21,1.28,1.21,100548.0,1.0578512396694215,1.0495867768595042,4.4399999999999995,4.189,5.03456,0.28603603603603606,0.3031749820959656,33.12441864811523,29.26876830450942,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,10.701025522139881,5.03456,-0.6319055221398813,0.16782115012513538,318662.4,0.3155314213412062,1.6111179234748298,0.3257111732439711,-69.47115384615385,-51.526717557251914,-69.47115384615385,-51.526717557251914,62.38831821188112,77.89284495345854,-90.96153846153847,-103.46549025758421,-69.47115384615384,-0.7718023321788942,0.39023107040449007,-79.28082191780823,ACRS,moon,21.26,2024-10-22 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.25225640373736735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05511811023622052,0.06955827067669185,100548.0,0.8571428571428571,0.14285714285714285,0.7142857142857142,0.0,0.0,1.0
1.72,1.62,1.87,1.59,226146.0,1.1761006289308176,1.0617283950617282,3.8699999999999997,4.074,4.77206,0.4444444444444445,0.4221894943544428,34.83528764403373,33.09605459524841,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,10.541053197569223,4.77206,-0.9969331975692235,0.23547724052734267,309003.1,0.7318567354178648,1.538895214655199,0.3426013270161544,-62.36323851203501,-40.06968641114983,-62.36323851203501,-40.06968641114983,34.72964928607959,62.2596792964353,-82.3076923076923,-86.29052095330704,-62.363238512035025,-0.09672394372947972,0.43463413701047243,27.559055118110244,ACRS,moon,22.09,2024-10-29 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.36043134411553923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16279069767441862,0.35433070866141736,371066.43410852714,0.46428571428571386,0.5357142857142861,-0.07142857142857229,0.0,0.0,1.0
14.83,15.66,15.805,14.79,720879.0,1.0686274509803921,0.9469987228607918,5.84,5.226999999999999,5.17106,2.539383561643836,2.837191505643773,63.85052180734194,76.43520391265837,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,12.383087661732862,5.17106,-2.0409676617328616,1.169641081054812,321000.2,2.2457275727554062,2.435045556465542,2.4249763942621123,197.7911646586345,349.39393939393943,197.7911646586345,349.39393939393943,35.07314041400342,44.0637026373214,-6.6803699897225055,364.58128712408217,197.7911646586345,5.1045397962553665,3.4646220654119575,810.4651162790697,ACVA,moon,21.65,2024-08-07 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2.867883954160269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06844234659474042,0.06955827067669185,720879.0,0.03940886699507478,0.9605911330049253,-0.9211822660098505,0.0,0.0,1.0
2.55,2.69,2.69,2.535,114647.0,1.0611439842209072,0.9479553903345724,5.242,4.9830000000000005,4.840059999999999,0.4864555513162915,0.5117399157134256,44.060591057466816,44.753944532309525,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,11.893483698715396,4.840059999999999,-2.2133636987153986,0.33766323293345646,334232.1,0.3430161256204895,3.1393280167180033,2.478413497363887,-53.97111913357401,-48.89779559118237,-53.97111913357401,-48.89779559118237,37.71601269536115,35.839600798481406,-90.81877355258649,-68.22426045281772,-53.97111913357401,-0.4466229359436617,3.580487377910148,-81.86109238031018,ADCT,moon,23.92,2024-06-25 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5268529728970303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060784313725490126,0.06955827067669185,114647.0,0.09677419354838515,0.9032258064516149,-0.8064516129032298,0.0,0.0,1.0
2.69,2.59,2.755,2.465,120777.0,1.1176470588235294,1.0386100386100388,4.612,4.8149999999999995,4.51856,0.5832610581092801,0.5586708203530634,44.272652906990736,45.056844387889626,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,11.34485556887189,4.518559999999999,-2.307735568871893,0.3660649849137586,312652.9,0.3862973924118407,2.9358045869524316,2.4727972939323832,-53.93835616438356,-38.443935926773456,-53.93835616438356,-38.443935926773456,37.54710517300445,36.77875276078969,-89.85954093867764,-67.10892449054501,-53.93835616438356,-0.4167700873562774,3.5804229606060867,1.5686274509803935,ADCT,moon,37.92,2024-06-26 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5953224035976064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10780669144981414,0.05490196078431375,817794.3441317044,0.7758620689655175,0.22413793103448254,0.5517241379310349,0.0,0.0,1.0
2.8,2.7,2.89,2.645,112495.0,1.0926275992438563,1.037037037037037,4.918,4.679,4.14106,0.5693371289141927,0.5984184654840777,44.45083806052601,45.331599384155396,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,10.451197668355581,4.1410599999999995,-2.169077668355582,0.39373765910645503,250632.6,0.44884424452365734,2.743604259312972,2.47007490759548,120.47244094488185,-32.6923076923077,120.47244094488185,-32.6923076923077,9.277940192441784,28.180352686935816,-89.10585817060637,-61.73858130160472,120.47244094488188,0.11881887257827108,3.479102524865151,0.3717472118959194,ADCT,moon,32.5,2024-06-27 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.6761553805064403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08750000000000005,0.040892193308550207,982505.032467532,0.6326530612244887,0.3673469387755113,0.26530612244897744,0.0,0.0,1.0
11.23,11.09,11.4,10.12,1417064.0,1.1264822134387353,1.012623985572588,6.82,5.345000000000001,4.225060000000001,1.6466275659824048,2.101028999064546,56.04904885419535,62.22234106087347,-1.3636343217732438,0.045293698433340746,-0.6385280162117883,10.857472914890025,4.22506,-2.4073529148900246,1.028083827853483,217820.3,6.505656268033788,3.161918240790617,2.5635891624553353,552.9069767441861,145.7330415754923,552.9069767441861,145.7330415754923,28.119080602024596,24.981375322490294,-31.34635149023638,160.34598219512307,552.906976744186,5.266146648625225,3.4729986652851292,296.07142857142856,ADMA,moon,32.5,2024-08-05 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2.6579504196390107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11398040961709716,0.06955827067669185,1417064.0,0.8671875000000002,0.13281249999999983,0.7343750000000004,0.0,0.0,1.0
