close,open,high,low,volume,high_low_ratio,close_open_ratio,sma_5,sma_10,sma_20,close_sma5_ratio,close_sma10_ratio,rsi_14,rsi_7,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,bb_position,volume_sma_10,volume_ratio,atr_14,volatility_10,momentum_5,momentum_10,roc_5,roc_10,stoch_k,stoch_d,williams_r,cci,price_trend_pct,volume_trend,recent_volatility,gap_pct,ticker,event_type,target_return,event_date,sma_20_isnan,rsi_14_isnan,rsi_7_isnan,macd_isnan,macd_signal_isnan,macd_histogram_isnan,bb_upper_isnan,bb_middle_isnan,bb_lower_isnan,stoch_k_isnan,stoch_d_isnan,williams_r_isnan,cci_isnan,atr_14_isnan,volume_ratio_isnan,close_sma20_ratio
2.8,2.7,2.89,2.645,112495.0,1.0926275992438563,1.037037037037037,4.918,4.5520000000000005,4.88206,0.5693371289141927,0.6151142355008786,43.74496800151434,45.361441104610975,-1.6223384184017307,-1.1095519262957922,-0.17363262943279784,12.118989577769842,4.882060000000001,-2.354869577769839,0.3561503205450828,251008.1,0.4481727880494693,2.949593049292541,2.4610636778937693,120.47244094488185,-2.4390243902439157,120.47244094488185,-2.4390243902439157,9.277940192441804,28.180352686935816,-86.6711096301233,-32.37893350619303,120.47244094488188,0.11881887257827108,3.479102524865151,0.3717472118959194,ADCT,moon,32.5,2024-06-27 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5735283876068709
11.23,11.09,11.4,10.12,1417064.0,1.1264822134387353,1.012623985572588,6.8199999999999985,5.345,5.095059999999999,1.646627565982405,2.1010289990645465,54.760163685411115,61.746733342259816,-1.6223384184017307,-1.1095519262957922,-0.17363262943279784,12.800839874457871,5.095060000000001,-2.6107198744578684,0.8980739198335597,251640.1,5.631312338534279,3.3531935457716453,2.5509355421611972,552.9069767441861,240.30303030303034,552.9069767441861,240.30303030303034,28.119080602024614,24.981375322490294,-31.34635149023638,153.11562675104653,552.906976744186,5.266146648625225,3.4729986652851292,296.07142857142856,ADMA,moon,32.5,2024-08-05 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2.204095731944276
11.86,11.35,12.0,11.22,884048.0,1.06951871657754,1.0449339207048458,6.226,6.0329999999999995,5.34556,1.904914873112753,1.9658544670976297,55.462037188243286,62.72143981485336,-1.6223384184017307,-1.1095519262957922,-0.17363262943279784,13.571431518179695,5.345560000000001,-2.8803115181796937,0.8959726325412861,334490.5,2.6429689333478827,3.1693940067879565,2.5648975984248423,-20.026972353337836,138.15261044176705,-20.026972353337836,138.15261044176705,57.582835989204874,31.659952261223765,-27.029804727646457,132.23745347060708,-20.026972353337833,0.22634727880823272,1.4720624772786295,1.068566340160278,ADMA,moon,25.46,2024-08-06 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2.218663713436946
11.8,12.05,12.17,11.42,866365.0,1.0656742556917689,0.979253112033195,8.075999999999999,6.659000000000001,5.47706,1.461119366022784,1.772037843520048,55.37392448796018,62.544367356550815,-1.6223384184017307,-1.1095519262957922,-0.17363262943279784,14.021209115833592,5.477060000000001,-3.067089115833592,0.8700157800548356,411086.4,2.1075010022224037,2.9965801491602453,2.5695254154555727,362.74509803921575,112.99638989169677,362.74509803921575,112.99638989169677,86.80796836630736,57.50329498584562,-27.44090441932168,106.00038712174982,362.74509803921575,6.5568048008233974,1.330247754445903,1.602023608768982,ADMA,moon,26.1,2024-08-07 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2.154440521009447
4.01,4.11,4.17,3.985,254535.0,1.0464240903387705,0.9756690997566909,8.34,6.475999999999999,5.221559999999999,0.48081534772182255,0.6192093885114268,45.309236278340755,43.80993305601824,-1.6223384184017307,-1.1095519262957922,-0.17363262943279784,13.619036630131216,5.221560000000001,-3.1759166301312147,0.42786166289211397,477005.2,0.5336105350633494,3.340752995648799,2.6070907862743002,49.07063197026022,-31.335616438356162,49.07063197026022,-31.335616438356162,69.68332202805917,71.35804212785713,-80.81534772182255,-35.84580854633806,49.07063197026022,1.10747907300231,1.441520876668049,-65.16949152542372,ADPT,moon,21.7,2024-09-25 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.7679697255226408
0.6678,0.548,0.78,0.548,207557.0,1.4233576642335766,1.2186131386861312,7.9135599999999995,6.415780000000001,4.73745,0.08438679936716219,0.10408711021886659,41.798968507613274,38.09784884923287,-1.6223384184017307,-1.1095519262957922,-0.17363262943279784,13.01194880331129,4.737450000000001,-3.537048803311288,0.25408480339791645,481750.4,0.43083928939135285,3.3494134959595994,2.6107604814669623,-76.15,-47.41732283464567,-76.15,-47.41732283464567,37.18301483652256,64.5581017436297,-99.21478665530577,-91.43370931391766,-76.15,0.8450331125827815,1.55774385127929,-86.33416458852867,AEI,moon,33.87,2024-05-24 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.140961909888231
17.61,17.2,17.73,16.77,853718.0,1.0572450805008946,1.0238372093023256,9.18956,8.00478,5.56345,1.9163050243972506,2.199935538515737,59.09795276329548,65.04859554634612,-1.6223384184017307,-1.1095519262957922,-0.17363262943279784,15.372525228888806,5.563450000000001,-4.2456252288888034,1.1140512596193364,492451.3,1.733608988340573,4.328898246248199,8.152682399404947,56.81211041852181,923.8372093023255,56.81211041852181,923.8372093023255,38.22103566726344,48.36245751061506,-0.6984053078803456,149.05280903924506,56.81211041852181,-0.39754450046010625,11.513833524659027,2475.621443545972,AEYE,moon,20.73,2024-06-28 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.1653021057077892
31.88,31.94,32.58,31.06,2466340.0,1.0489375402446877,0.9981214777708202,13.19356,9.709779999999999,7.11689,2.4163303914940317,3.2832875719120316,67.78365664807001,75.52122436547916,-1.6223384184017307,-1.1095519262957922,-0.17363262943279784,21.968174061642614,7.116890000000001,-7.734394061642612,1.3337026582084344,555208.5,4.44218703424029,5.088976942944756,8.042955579686287,168.8026981450253,114.96965610249492,168.8026981450253,114.96965610249492,66.04902788501944,47.151026129601824,-2.1853146853146836,229.83690287777628,168.80269814502532,1.7898258918067798,11.441092193774885,81.37421919363999,AFRM,moon,29.89,2024-08-26 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4.479484718746531
32.49,31.85,32.665,31.4,2275013.0,1.0402866242038218,1.020094191522763,17.331560000000003,12.70378,8.627889999999999,1.8746148644438236,2.557506505937603,68.09554691549116,75.88163009181555,-1.6223384184017307,-1.1095519262957922,-0.17363262943279784,26.944238652490757,8.62789,-9.688458652490755,1.1513882884827895,729754.6,3.11750415824717,4.815835732734416,8.006022455443008,175.33898305084747,1174.1176470588236,175.33898305084747,1174.1176470588236,98.8571324114805,67.70906532125447,-0.544882772363537,175.8354902521156,175.33898305084745,1.6259290252953431,11.438484736512864,-0.09410288582182429,AFRM,moon,27.45,2024-08-27 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.765694741124424
36.36,32.57,37.38,30.465,4990012.0,1.2269817823732152,1.116364752840037,23.801560000000002,16.070780000000003,10.31489,1.527630962004171,2.262491304093516,70.07491594134572,78.25167081587084,-1.6223384184017307,-1.1095519262957922,-0.17363262943279784,32.010506804313266,10.31489,-11.380726804313264,1.1002389845589,945791.2,5.276018639209162,4.965776037539101,8.003613689244714,806.7331670822944,1251.6728624535317,806.7331670822944,1251.6728624535317,98.16682384193818,87.69099471281272,-2.7693310165073934,152.45662914484944,806.7331670822944,18.604423753118432,11.348033440583391,0.24622960911049027,AFRM,moon,20.93,2024-08-28 00:00:00+00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.525001236077166
